Date : 2022-02-01 00:26:37
Directory : /Users/carltonaikins/Desktop/Home/Programming/projects/elisha
Total : 153 files,  8478 codes, 1984 comments, 1251 blanks, all 11713 lines

Languages
+------------+------------+------------+------------+------------+------------+
| language   | files      | code       | comment    | blank      | total      |
| /Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/bookmarked_chapter_view/bookmarked_chapter_view.dart                     | Dart       |        109 |         17 |          9 |        135 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/bookmarked_chapter_view/components/bookmarked_chapter_view_header.dart   | Dart       |         29 |         17 |          7 |         53 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/bookmarked_chapters_view/bookmarked_chapters_view.dart                   | Dart       |        121 |         17 |         10 |        148 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/bookmarked_chapters_view/components/bookmarked_chapter_card.dart         | Dart       |         45 |         17 |          7 |         69 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/bookmarked_chapters_view/components/bookmarked_chapters_view_header.dart | Dart       |         24 |         17 |          4 |         45 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/church_view/church_view.dart                                             | Dart       |         37 |         17 |          7 |         61 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/church_view/components/church_view_header.dart                           | Dart       |         11 |         17 |          4 |         32 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/church_view/components/daily_readings_card.dart                          | Dart       |         67 |         17 |          6 |         90 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/current_view.dart                                                        | Dart       |        129 |         17 |         13 |        159 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/daily_devotional_view/components/daily_devotional_view_header.dart       | Dart       |         10 |         17 |          4 |         31 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/daily_devotional_view/daily_devotional_view.dart                         | Dart       |         92 |         17 |          9 |        118 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/daily_readings_view/components/daily_readings_view_header.dart           | Dart       |         14 |         17 |          4 |         35 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/daily_readings_view/daily_readings_view.dart                             | Dart       |        138 |         17 |         12 |        167 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/favorite_verses_view/components/favorite_verse_card.dart                 | Dart       |         92 |         17 |         16 |        125 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/favorite_verses_view/components/favorite_verses_view_header.dart         | Dart       |         24 |         17 |          4 |         45 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/favorite_verses_view/favorite_verses_view.dart                           | Dart       |         62 |         17 |          9 |         88 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/home_view/components/home_view_header.dart                               | Dart       |         35 |         17 |          8 |         60 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/home_view/home_view.dart                                                 | Dart       |         87 |         17 |         11 |        115 |
